SKU,Product ID,Ranges,Product Name,Description,Finish,EAN,Width (mm),Height (mm),Depth (mm),Kg,Qty,BP 1,BP2,BP 3,BP 4,BP 5,BP 6,Assembly Instructions,Image URL1,Image URL2,Image URL3,Image URL4,Image URL5,Image URL6,Image URL7,Image URL8,Image URL9,Image URL10,Image URL11,Image URL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705704314949,704314949,Space,"Wardrobe with 2 doors + 3 drawers (175)
White","Make good use of your space - the clue's in the name! The Space collection of bedroom furniture is highly practical, and ideal for creating useful storage while taking up a minimal footprint in your room.",White,5706887988251,776,1754,494,48.9,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Contemporary,Adjustable hinges on all doors,Anti- tip safety and safety wall fitting,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/of5je60zmxb5v8a/705704314949_ai.pdf?dl=0,https://www.dropbox.com/s/cdyf98se8oxu5r7/705704314949_1.jpg?dl=0,https://www.dropbox.com/s/sl4s1v1fh4hsc86/705704314949_2.jpg?dl=0,https://www.dropbox.com/s/tl2z4dfrz4zwrab/705704314949_3.jpg?dl=0,https://www.dropbox.com/s/xymud52kfgq0t61/705704314949_4.jpg?dl=0,https://www.dropbox.com/s/lqhhl6dixxjuw2d/705704314949_5.jpg?dl=0,https://www.dropbox.com/s/7dqra8i7avz9omk/705704314949_6.jpg?dl=0,https://www.dropbox.com/s/ch30gyksw14p5x7/705704314949_7.jpg?dl=0,https://www.dropbox.com/s/pxlou9tq8xtky3m/705704314949_8.jpg?dl=0,https://www.dropbox.com/s/1h7mgultcmlxapt/705704314949_9.jpg?dl=0,https://www.dropbox.com/s/gono3r32v9h9j8f/705704314949_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708703292020,703292020,May,Chest of 5 Drawers in Dark Walnut,"The sleek design of the May collection creates a perfect balance between your room's style, and useful function. It's easy to complement this piece with another from the May range and create a bold, uniform look in your space.",Dark Walnut,5060653082872,724,1081,298,37.6,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Easy self assembly ,Metal brackets,Anti- tip safety and safety wall fitting,Made in Denmark,https://www.dropbox.com/s/iy8vt7fnwplan3l/708703292020_ai.pdf?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABqaHaocCqXVKvE9rK3O5sea/708703292020_1.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAEkCvLifj5qVZ9vZe6igN8a/708703292020_2.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AACM2XgCZTs_-HteyMWQpVQLa/708703292020_3.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAaCBNC3y-dPD_kGykfF6Vxa/708703292020_4.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABonlCcAvAzy75SuBR50VOla/708703292020_5.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAC_bI_sf2tkGrKTKIJ4CHZJa/708703292020_6.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAB7OeEMmKE6mYiQqlGH0mBda/708703292020_7.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AACRZq4Q_Op7JBITuL5JCJC5a/708703292020_8.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABilclUi1_eE1mcDWsdn_i9a/708703292020_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708703294949,703294949,May,Chest of 5 Drawers in White,"The sleek design of the May collection creates a perfect balance between your room's style, and useful function. It's easy to complement this piece with another from the May range and create a bold, uniform look in your space.",White,5060653082889,724,1081,298,37.6,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Easy self assembly ,Metal brackets,Anti- tip safety and safety wall fitting,Made in Denmark,https://www.dropbox.com/s/wf8ummto5a1o3et/708703294949_ai.pdf?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAB8TRPlVg_QAD_4phMtbl37a/708703294949_1.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAK9wmOXdnOhgxBLDkj7Hdka/708703294949_2.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAXj7nKo4MIKEQu3RVgOtLta/708703294949_3.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABDzJepZcen6oZOR-YIqmuka/708703294949_4.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABX60NelESaDYa_HVCD3pYga/708703294949_5.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABftvEpPD-mA9kTvxNmQgSFa/708703294949_6.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAG7_EMgwkP8SwOp2YpexvGa/708703294949_7.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AACwFVBYlKW0Xd53uzuL40lAa/708703294949_8.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AADKmCylwb_z_HU_UXF2BxCHa/708703294949_9.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AACS7SxsV22hW6D_de1w0xaOa/708703294949_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708703298686,703298686,May,Chest of 5 Drawers in Black,"The sleek design of the May collection creates a perfect balance between your room's style, and useful function. It's easy to complement this piece with another from the May range and create a bold, uniform look in your space.",Black,5060653082896,724,1081,298,37.6,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Easy self assembly ,Metal brackets,Anti- tip safety and safety wall fitting,Made in Denmark,https://www.dropbox.com/s/th2y4ek9rb39lax/708703298686_ai.pdf?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AADsHGC6SQIFOVROu9BRmjyha/708703298686_1.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAC_9RNo-UpVGmtMWUd9Icwaa/708703298686_2.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AACA1vILPYeBmcjpgLARbJ-Ha/708703298686_3.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAA5_QV8RqVluAuOWC9CFgXXa/708703298686_4.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AADnLtJ3CwZGVmXFOeKBhktVa/708703298686_5.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAA0rUUusLKDLE0xntP5MvPma/708703298686_6.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AABNZfJm6-SQd8KNsCJ48apSa/708703298686_7.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AADPBnbu8KsUjjzbYMRTipsVa/708703298686_8.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAAEDPc4zbS2dZFUcbyRGaYna/708703298686_9.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAA85Pwua38M2kw1z9J61E7Qa/708703298686_10.jpg?dl=0,https://www.dropbox.com/sh/dng8pqv6yzofsdu/AAC3UME-a0xFQBFKLqLLupNKa/708703298686_11.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709712514949,712514949,Nova,Sideboard - 3 Drawers 2 Doors in White,"All cabinets and chests in the Nova range feature a modern handle-less drawer solution, and carefully designed soft edges for a clean, linear design. Finished in a fade-resistant easy clean surface.",White,5060653083169,1195,837,400,43.1,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Adjustable hinges on all doors,"Wrapped edges for clean, streamline look",Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/y2aliiv49d4axa9/709712514949_ai.pdf?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AADhw9F9ncEGGHU5KUeBA5Sea/709712514949_1.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AAClJYnabWL6QLaWvKvKPOCia/709712514949_2.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709712522020,712522020,Nova,Wide Chest of 6 Drawers (3+3) in Dark Walnut,"All cabinets and chests in the Nova range feature a modern handle-less drawer solution, and carefully designed soft edges for a clean, linear design. Finished in a fade-resistant easy clean surface.",Dark Walnut,5060653083190,1534,837,500,69.3,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,"Wrapped edges for clean, streamline look",Stylish and trendy,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/8ljc6quorvnke75/709712522020_ai.pdf?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AADO-nxBWJhYGBz_RZ-vcOnla/709712522020_1.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AABOQTEFgpKKf7XwJLF5PWEta/709712522020_2.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AABYYNv-WwsYJT1PUS9zv6iIa/709712522020_3.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AAAHRxt2ePfwiZk8dza51n51a/709712522020_4.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AACRGf-QkoM3SdmVeIeXvkdGa/709712522020_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709712524949,712524949,Nova,Wide Chest of 6 Drawers (3+3) in White,"All cabinets and chests in the Nova range feature a modern handle-less drawer solution, and carefully designed soft edges for a clean, linear design. Finished in a fade-resistant easy clean surface.",White,5060653083206,1534,837,500,69.3,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,"Wrapped edges for clean, streamline look",Stylish and trendy,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/r56q49slohyskrb/709712524949_ai.pdf?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AABDJLot1nlo698lNuMDH9UEa/709712524949_1.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AACqwIxEnan94AZY6DRWLEpOa/709712524949_2.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AAD205kx12Xif0bVaUs4j8S7a/709712524949_3.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AABqSNXiap2M-JGUjpiBdxLLa/709712524949_4.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AADpcYlAEl2wxoYxXptmCAZza/709712524949_5.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AAB3JRMwhaUHOo9T0kYZrzxna/709712524949_6.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AACDmyuMb4KVkCjzdmIlXNB1a/709712524949_7.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AADPHWGfe1qxpxuD9JRPmKWSa/709712524949_8.jpg?dl=0,https://www.dropbox.com/sh/fa25qz1r14e410b/AAAlgAPzR-iWoqIht4UkJlt5a/709712524949_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710705054949,705054949,Pepe,Chest of 4 Drawers in White,"A stylish, practical storage solution for the bedroom.",White,5060653083312,700,763,402,25.8,1,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Stylish and contemporary,Anti- tip safety and safety wall fitting,Made from PEFC Certified sustainable wood,Made in Denmark,https://www.dropbox.com/s/blxbu4vggwqf621/710705054949_ai.pdf?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AACM9qI89gPhjAu4r6uf-FmDa/710705054949_1.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AAAGdcO_DvNefE8Y3w-FNLiya/710705054949_2.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AABC7g9O4GkN1p3SabuMXUm3a/710705054949_3.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AADD_yPu3TOztCGJ5z8Xxvpda/710705054949_4.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AACC52-kHNmyRk8PURgCrHzIa/710705054949_5.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AAAIFiCezdf6KxFdV0zwjHswa/710705054949_6.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AACrJnY7SS-1aiyk7s0nvOy_a/710705054949_7.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AAC2TJrzUnZcFvsphkn1Ssn5a/710705054949_8.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AAC2rBB53-9hYXDmBf5jCQLja/710705054949_9.jpg?dl=0,https://www.dropbox.com/sh/9vlb1ly4n46qrv6/AAAVpkxEzUEnfWANsN-ZHbWEa/710705054949_10.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715741794949,741794949,Napoli,TV Unit 2 Drawers 3 Shelves in White,"Clean cut and functional, the Napoli TV unit has everything you need for media storage. The open shelves in the top compartment give easy access for media components such as game consoles and TV receivers, and the wide drawer storage gives ample space for DVDs, controllers and more. Adorned with streamlined metal hardware and a durable melamine surface, which is heat and scratch resistant as well as easy to clean.",White,5060653083558,1800,417,487,52.9,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Made from PEFC Certified sustainable wood,Easy self assembly ,Metal brackets,Made in Denmark,https://www.dropbox.com/s/7h8ruf10qbinu2k/715741794949_ai.pdf?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAC61gdN80qbvKtAoRblIH5ca/715741794949_1.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AADFyNU6CmOikIxPOLd2zbMva/715741794949_2.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAD4uuAIyiicaoT62ye8O9Tia/715741794949_3.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAA5Iq9Ro5bB_PFc6wmSaOkZa/715741794949_4.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AACtBMwuj5cN2PdaiOm7HU9Xa/715741794949_5.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AABWO0PNu9oCL0bt790adN22a/715741794949_6.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAB89dlb5rA2Ap8eTHLEhbUta/715741794949_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715741796161,741796161,Napoli,TV Unit 2 Drawers 3 Shelves in Black Woodgrain,"Clean cut and functional, the Napoli TV unit has everything you need for media storage. The open shelves in the top compartment give easy access for media components such as game consoles and TV receivers, and the wide drawer storage gives ample space for DVDs, controllers and more. Adorned with streamlined metal hardware and a durable melamine surface, which is heat and scratch resistant as well as easy to clean.",Black Woodgrain,5060653083565,1800,417,487,52.9,2,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy gliding drawer runners,Made from PEFC Certified sustainable wood,Easy self assembly ,Metal brackets,Made in Denmark,https://www.dropbox.com/s/mnq3j15tm4dnsl0/715741796161_ai.pdf?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAD2BMK6FRzIb62ldniOHTbua/715741796161_1.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AABMN1_f23GJtJlKkUVlVRXOa/715741796161_2.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AADocdAg8zGawIf2hzFOZTMXa/715741796161_3.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AACCmd4pvV5lZyHlTn0X_er5a/715741796161_4.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AADiJ6HjneMaI9lBnxUi4AlIa/715741796161_5.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAA1NmyihfRTB_EDqabSCVA6a/715741796161_6.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AAA9i3iDKWNgFFxwJEOWhoVPa/715741796161_7.jpg?dl=0,https://www.dropbox.com/sh/ioy1ktw391pfic7/AADYbjiDvrR14hPWo_fiDFNFa/715741796161_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717710094949,710094949,Bright,Shoe Cabinet 1 Door w/ Mirror in White,"Escape the clutter! The Bright collection of practical shoe cabinets is a handsome addition to any bedroom, foyer or other home space. Featuring 10 storage compartments, this mirrored shoe cabinet boasts storage for up to 32 pairs of shoes.",White,5060653083695,603,1804,311,41.6,2,Ten shelves. Accommodates 28 - 32 pairs of shoes,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy self assembly ,Anti- tip safety and safety wall fitting,Full-length mirror,Made in Denmark,https://www.dropbox.com/s/8fhfgg8ax8ygj5i/717710094949_ai.pdf?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADjUF8v6T-ukVGNm9dW1Zjca/717710094949_1.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AABtSerOec2jvE1WqpqVsJXZa/717710094949_2.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AABSA3yfnaXy5KPJug0_ooZLa/717710094949_3.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AACrgr2AmCslnmgkyF7ot6eGa/717710094949_4.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AAAx-KqafbT8ak7_end-nyGta/717710094949_5.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADwRF3ps_193m7yZOOmpUUoa/717710094949_6.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AACwJEuO8zr2srqLxEG-U4zda/717710094949_7.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AAC5VymixsWtmBFYLxvw7nzXa/717710094949_8.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADMMEUO_4iCHcoQhGWaZoxRa/717710094949_9.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADttMb87DsNDHMqDv1qhtj1a/717710094949_10.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADDLDi8riZL8mJA6TGku5Cfa/717710094949_11.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717710094949,710094949,Shoes,Shoe Cabinet 1 Door w/ Mirror in White,"Escape the clutter! The Bright collection of practical shoe cabinets is a handsome addition to any bedroom, foyer or other home space. Featuring 10 storage compartments, this mirrored shoe cabinet boasts storage for up to 32 pairs of shoes.",White,5060653083695,603,1804,311,41.6,2,Ten shelves. Accommodates 28 - 32 pairs of shoes,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Easy self assembly ,Anti- tip safety and safety wall fitting,Full-length mirror,Made in Denmark,https://www.dropbox.com/s/8fhfgg8ax8ygj5i/717710094949_ai.pdf?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADjUF8v6T-ukVGNm9dW1Zjca/717710094949_1.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AABtSerOec2jvE1WqpqVsJXZa/717710094949_2.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AABSA3yfnaXy5KPJug0_ooZLa/717710094949_3.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AACrgr2AmCslnmgkyF7ot6eGa/717710094949_4.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AAAx-KqafbT8ak7_end-nyGta/717710094949_5.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADwRF3ps_193m7yZOOmpUUoa/717710094949_6.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AACwJEuO8zr2srqLxEG-U4zda/717710094949_7.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AAC5VymixsWtmBFYLxvw7nzXa/717710094949_8.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADMMEUO_4iCHcoQhGWaZoxRa/717710094949_9.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADttMb87DsNDHMqDv1qhtj1a/717710094949_10.jpg?dl=0,https://www.dropbox.com/sh/7xybyl59y6m1oah/AADDLDi8riZL8mJA6TGku5Cfa/717710094949_11.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719801344949,801344949,Function Plus,Desk 3 Drawers in White,The Function Plus range of desks are designed to be practical in even the smallest of spaces.,White,5060653083930,1201,726,481,26.3,1,Easy gliding drawer runners,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Anti- tip safety and safety wall fitting,Easy self assembly ,Metal brackets,Made in Denmark,https://www.dropbox.com/s/nlps5ymj9aei3kr/719801344949_ai.pdf?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AADbMJCG8f6YXhwIuzfMQuNwa/719801344949_1.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AADIGEFmvrajsPe2pYyP3b6ca/719801344949_2.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AACBjycblHL6xffhx1-X6ezga/719801344949_3.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AAAgWEll1tethxhyYRGeLXdpa/719801344949_4.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AAAze9UTglbL-CrO4HuukEJEa/719801344949_5.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AACdm_HlhphiNAOlxIiHy-D0a/719801344949_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719801634949,801634949,Function Plus,Desk 5 Drawers in White,The Function Plus range of desks are designed to be practical in even the smallest of spaces.,White,5060653083954,1093,756,485,30.4,1,Easy gliding drawer runners,"High quality laminated board (resistant to damage and scratches, moisture and high temperature)",Anti- tip safety and safety wall fitting,Easy self assembly ,Key lock function,Made in Denmark,https://www.dropbox.com/s/9j4747oeek6mwnr/719801634949_ai.pdf?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AADOFWjjI-M_RpxUlgxeypwBa/719801634949_1.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AACbWseOEeTPlnsz5Qb4HPJEa/719801634949_2.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AAA7QEMEQs5iOVeO2iHPSkuBa/719801634949_3.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AAAcUaPEu9cNrlrO7l-tkXvIa/719801634949_4.jpg?dl=0,https://www.dropbox.com/sh/5xaitinsbsztrh3/AADMQeZpxr9TAWlw-ebxSqgBa/719801634949_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723590004949,590004949,Shoes,Shoe cabinet  w. 1 tilting door and 1 layer,"The Shoes range provides a stylish solution for any cluttered hall. The sleek design allows for plenty of shoe storage without dominating your space. Available with a number of drawers, styles and fronts, the Shoes collection makes for an attractive yet understated addition to your home decor in addition to its practical application.",White,5713035047616,703,418,166,9.2,1,"This shoe cabinet, with its easy to open tilting doors, makes for an efficient storage solution for your home.","Simple, minimal and effective design which fits perfectly with practically any modern interior",Easy to clean with no visible fingerprints,"Laminated board resistant to scratches, moisture and high temperature",High quality fixings and hinges used throughout,,https://www.dropbox.com/s/yej0nj8rs97cjyz/723590004949_ai.pdf?dl=0,https://www.dropbox.com/s/hqo0ypjs63k7qm2/723590004949_1.jpg?dl=0,https://www.dropbox.com/s/drsfkd4cdp1f1qy/723590004949_2.jpg?dl=0,https://www.dropbox.com/s/jm6kzw39dem9tl5/723590004949_3.jpg?dl=0,https://www.dropbox.com/s/7vmhsu8w4wwasx1/723590004949_4.jpg?dl=0,https://www.dropbox.com/s/j7fgm7g5bfhrphu/723590004949_5.jpg?dl=0,https://www.dropbox.com/s/5ipanimjhsqrqxy/723590004949_6.jpg?dl=0,https://www.dropbox.com/s/v9zqj5zdgj7t0at/723590004949_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
